第三階層,年,月,レコード数,日付,ページ パス レベル 3,ページビュー数,ページ別訪問数,年月
gr_0050,2018年,04月,1,2018/04/28,/gr_0050,1,1,201804
gr_0080,2018年,04月,1,2018/04/28,/gr_0080,1,1,201804
groups,2018年,04月,1,2018/04/28,/groups/,1,1,201804
about,2018年,04月,1,2018/04/29,/about/,1,1,201804
c2ed703e-ebd0-447e-9b14-cd6aac1ecf8b?res_format=HTML,2018年,04月,1,2018/04/29,/c2ed703e-ebd0-447e-9b14-cd6aac1ecf8b?res_format=HTML,1,1,201804
c2ed703e-ebd0-447e-9b14-cd6aac1ecf8b?res_format=PDF,2018年,04月,1,2018/04/29,/c2ed703e-ebd0-447e-9b14-cd6aac1ecf8b?res_format=PDF,1,1,201804
gr_0040,2018年,04月,1,2018/04/29,/gr_0040,1,1,201804
gr_0080,2018年,04月,1,2018/04/29,/gr_0080,1,1,201804
?utf8=✓&s[keyword]=都市計画道路&search=検索,2018年,04月,1,2018/04/30,/?utf8=✓&s[keyword]=都市計画道路&search=検索,1,1,201804
dataset-00000069,2018年,04月,1,2018/04/30,/dataset-00000069/,1,1,201804
"gr_0020?q=https:data.city.kobe.lg.jpdataadminlogin&sort=score+desc,+metadata_modified+desc",2018年,04月,1,2018/04/30,"/gr_0020?q=https://data.city.kobe.lg.jp/dataadmin/login&sort=score+desc,+metadata_modified+desc",1,1,201804
gr_0070,2018年,04月,1,2018/04/30,/gr_0070,1,1,201804
dataset-00000005,2018年,04月,1,2018/04/01,/dataset-00000005,2,1,201804
dataset-00000134,2018年,04月,1,2018/04/01,/dataset-00000134,2,1,201804
gr_0010,2018年,04月,1,2018/04/01,/gr_0010,2,1,201804
gr_0020?page=3,2018年,04月,1,2018/04/01,/gr_0020?page=3,2,1,201804
dataset-00000135,2018年,04月,1,2018/04/02,/dataset-00000135/,2,1,201804
dataset-00000148,2018年,04月,1,2018/04/02,/dataset-00000148,2,1,201804
5eccbc53-86ea-482a-8594-5224aaf5f2c6?organization=org_0110,2018年,04月,1,2018/04/03,/5eccbc53-86ea-482a-8594-5224aaf5f2c6?organization=org_0110,2,1,201804
65c4a9c4-8490-4c4d-bb13-70913581c12e?license_id=cc-by,2018年,04月,1,2018/04/03,/65c4a9c4-8490-4c4d-bb13-70913581c12e?license_id=cc-by,2,1,201804
activity,2018年,04月,1,2018/04/03,/activity/,2,1,201804
dataset-00000007,2018年,04月,1,2018/04/03,/dataset-00000007,2,1,201804
dataset-00000144,2018年,04月,1,2018/04/03,/dataset-00000144,2,1,201804
dataset-00000145,2018年,04月,1,2018/04/03,/dataset-00000145,2,1,201804
gr_0040?page=2,2018年,04月,1,2018/04/03,/gr_0040?page=2,2,1,201804
gr_0040?page=3,2018年,04月,1,2018/04/03,/gr_0040?page=3,2,1,201804
gr_9900,2018年,04月,1,2018/04/03,/gr_9900,2,1,201804
dataset-00000013,2018年,04月,1,2018/04/04,/dataset-00000013/,2,1,201804
dataset-00000014,2018年,04月,1,2018/04/04,/dataset-00000014/,2,1,201804
dataset-00000016,2018年,04月,1,2018/04/04,/dataset-00000016,2,1,201804
dataset-00000132,2018年,04月,1,2018/04/04,/dataset-00000132,2,1,201804
dataset-00000132,2018年,04月,1,2018/04/04,/dataset-00000132/,2,1,201804
dataset-00000135,2018年,04月,1,2018/04/04,/dataset-00000135,2,1,201804
dataset-00000135,2018年,04月,1,2018/04/04,/dataset-00000135/,2,1,201804
?sort=released,2018年,04月,1,2018/04/05,/?sort=released,2,1,201804
dataset-00000057,2018年,04月,1,2018/04/06,/dataset-00000057,2,1,201804
dataset-00000063,2018年,04月,1,2018/04/06,/dataset-00000063,2,1,201804
dataset-00000141,2018年,04月,1,2018/04/06,/dataset-00000141,2,1,201804
gr_0020,2018年,04月,1,2018/04/06,/gr_0020,2,1,201804
dataset-00000107,2018年,04月,1,2018/04/07,/dataset-00000107,2,1,201804
dataset-00000107,2018年,04月,1,2018/04/07,/dataset-00000107/,2,1,201804
28,2018年,04月,1,2018/04/08,/28,2,1,201804
dataset-00000044,2018年,04月,1,2018/04/08,/dataset-00000044,2,1,201804
dataset-00000044,2018年,04月,1,2018/04/08,/dataset-00000044/,2,1,201804
0f6fa0bc-0b25-4796-8197-8f0735f1cd14?organization=org_0170,2018年,04月,1,2018/04/09,/0f6fa0bc-0b25-4796-8197-8f0735f1cd14?organization=org_0170,2,1,201804
dataset-00000008,2018年,04月,1,2018/04/09,/dataset-00000008,2,1,201804
dataset-00000012,2018年,04月,1,2018/04/09,/dataset-00000012,2,1,201804
gr_0040?page=2,2018年,04月,1,2018/04/09,/gr_0040?page=2,2,1,201804
?s[area_id]=130,2018年,04月,1,2018/04/10,/?s[area_id]=130,2,1,201804
b18a8508-9e22-4355-9d36-d8c4d94b7df9?res_format=XLS&page=2,2018年,04月,1,2018/04/10,/b18a8508-9e22-4355-9d36-d8c4d94b7df9?res_format=XLS&page=2,2,1,201804
dataset-00000004,2018年,04月,1,2018/04/10,/dataset-00000004,2,1,201804
dataset-00000016,2018年,04月,1,2018/04/10,/dataset-00000016,2,1,201804
dataset-00000021,2018年,04月,1,2018/04/10,/dataset-00000021,2,1,201804
dataset-00000022,2018年,04月,1,2018/04/10,/dataset-00000022,2,1,201804
dataset-00000032,2018年,04月,1,2018/04/10,/dataset-00000032,2,1,201804
dataset-00000096,2018年,04月,1,2018/04/10,/dataset-00000096,2,1,201804
dataset-00000096,2018年,04月,1,2018/04/10,/dataset-00000096/,2,1,201804
dataset-00000101,2018年,04月,1,2018/04/10,/dataset-00000101/,2,1,201804
dataset-00000111,2018年,04月,1,2018/04/10,/dataset-00000111,2,1,201804
dataset-00000111,2018年,04月,1,2018/04/10,/dataset-00000111/,2,1,201804
dataset-00000117,2018年,04月,1,2018/04/10,/dataset-00000117,2,1,201804
dataset-00000117,2018年,04月,1,2018/04/10,/dataset-00000117/,2,1,201804
dataset-00000132,2018年,04月,1,2018/04/10,/dataset-00000132,2,1,201804
dataset-00000132,2018年,04月,1,2018/04/10,/dataset-00000132/,2,1,201804
ea98c354-262b-4cff-a061-477b74f43bcc?organization=org_0090,2018年,04月,1,2018/04/10,/ea98c354-262b-4cff-a061-477b74f43bcc?organization=org_0090,2,1,201804
gr_0020?page=2,2018年,04月,1,2018/04/10,/gr_0020?page=2,2,1,201804
gr_0040?page=2,2018年,04月,1,2018/04/10,/gr_0040?page=2,2,1,201804
gr_0040?page=3,2018年,04月,1,2018/04/10,/gr_0040?page=3,2,1,201804
gr_0040?page=4,2018年,04月,1,2018/04/10,/gr_0040?page=4,2,1,201804
gr_0070,2018年,04月,1,2018/04/10,/gr_0070,2,1,201804
dataset-00000054,2018年,04月,1,2018/04/11,/dataset-00000054,2,1,201804
dataset-00000112,2018年,04月,1,2018/04/11,/dataset-00000112,2,1,201804
dataset-00000112,2018年,04月,1,2018/04/11,/dataset-00000112/,2,1,201804
dataset-00000132,2018年,04月,1,2018/04/11,/dataset-00000132,2,1,201804
dataset-00000132,2018年,04月,1,2018/04/11,/dataset-00000132/,2,1,201804
dataset-00000138,2018年,04月,1,2018/04/11,/dataset-00000138,2,1,201804
dataset-00000149,2018年,04月,1,2018/04/11,/dataset-00000149/,2,1,201804
dataset-00000058,2018年,04月,1,2018/04/12,/dataset-00000058,2,1,201804
dataset-00000110,2018年,04月,1,2018/04/12,/dataset-00000110,2,1,201804
dataset-00000111,2018年,04月,1,2018/04/12,/dataset-00000111,2,1,201804
dataset-00000111,2018年,04月,1,2018/04/12,/dataset-00000111/,2,1,201804
dataset-00000141,2018年,04月,1,2018/04/12,/dataset-00000141,2,1,201804
gr_0060,2018年,04月,1,2018/04/12,/gr_0060,2,1,201804
groups,2018年,04月,1,2018/04/12,/groups/,2,1,201804
hygiene,2018年,04月,1,2018/04/12,/hygiene/,2,1,201804
dataset-00000079,2018年,04月,1,2018/04/13,/dataset-00000079,2,1,201804
dataset-00000109,2018年,04月,1,2018/04/13,/dataset-00000109,2,1,201804
dataset-00000114,2018年,04月,1,2018/04/13,/dataset-00000114,2,1,201804
dataset-00000115,2018年,04月,1,2018/04/13,/dataset-00000115,2,1,201804
dataset-00000115,2018年,04月,1,2018/04/13,/dataset-00000115/,2,1,201804
gr_0060,2018年,04月,1,2018/04/13,/gr_0060,2,1,201804
b18a8508-9e22-4355-9d36-d8c4d94b7df9?tags=政策_計画_取組,2018年,04月,1,2018/04/14,/b18a8508-9e22-4355-9d36-d8c4d94b7df9?tags=政策_計画_取組,2,1,201804
gr_0020?page=1,2018年,04月,1,2018/04/14,/gr_0020?page=1,2,1,201804
gr_0020?page=2,2018年,04月,1,2018/04/14,/gr_0020?page=2,2,1,201804
gr_0020?page=3,2018年,04月,1,2018/04/14,/gr_0020?page=3,2,1,201804
gr_0040,2018年,04月,1,2018/04/14,/gr_0040,2,1,201804
gr_0040?page=2,2018年,04月,1,2018/04/14,/gr_0040?page=2,2,1,201804
gr_0040?page=3,2018年,04月,1,2018/04/14,/gr_0040?page=3,2,1,201804
kurashi,2018年,04月,1,2018/04/15,/kurashi/,2,1,201804
?s[area_id]=130,2018年,04月,1,2018/04/16,/?s[area_id]=130,2,1,201804
b18a8508-9e22-4355-9d36-d8c4d94b7df9?res_format=JSON,2018年,04月,1,2018/04/16,/b18a8508-9e22-4355-9d36-d8c4d94b7df9?res_format=JSON,2,1,201804
dataset-00000007,2018年,04月,1,2018/04/16,/dataset-00000007,2,1,201804
dataset-00000109,2018年,04月,1,2018/04/16,/dataset-00000109,2,1,201804
dataset-00000117,2018年,04月,1,2018/04/16,/dataset-00000117,2,1,201804
dataset-00000149,2018年,04月,1,2018/04/16,/dataset-00000149,2,1,201804
dataset-00000149,2018年,04月,1,2018/04/16,/dataset-00000149/,2,1,201804
resources,2018年,04月,1,2018/04/16,/resources/,2,1,201804
dataset-00000023,2018年,04月,1,2018/04/17,/dataset-00000023,2,1,201804
dataset-00000051,2018年,04月,1,2018/04/17,/dataset-00000051,2,1,201804
dataset-00000109,2018年,04月,1,2018/04/17,/dataset-00000109,2,1,201804
dataset-00000133,2018年,04月,1,2018/04/17,/dataset-00000133,2,1,201804
dataset-00000135,2018年,04月,1,2018/04/17,/dataset-00000135,2,1,201804
dataset-00000136,2018年,04月,1,2018/04/19,/dataset-00000136,2,1,201804
dataset-00000136,2018年,04月,1,2018/04/19,/dataset-00000136/,2,1,201804
gr_0020?page=2,2018年,04月,1,2018/04/19,/gr_0020?page=2,2,1,201804
gr_0020?page=3,2018年,04月,1,2018/04/19,/gr_0020?page=3,2,1,201804
gr_0040?page=2,2018年,04月,1,2018/04/19,/gr_0040?page=2,2,1,201804
activity,2018年,04月,1,2018/04/20,/activity/,2,1,201804
dataset-00000007,2018年,04月,1,2018/04/20,/dataset-00000007,2,1,201804
gr_0040?page=2,2018年,04月,1,2018/04/20,/gr_0040?page=2,2,1,201804
groups,2018年,04月,1,2018/04/20,/groups/,2,1,201804
org_0130,2018年,04月,1,2018/04/20,/org_0130,2,1,201804
dataset-00000105,2018年,04月,1,2018/04/21,/dataset-00000105,2,1,201804
gr_0010,2018年,04月,1,2018/04/21,/gr_0010,2,1,201804
kanko,2018年,04月,1,2018/04/21,/kanko/,2,1,201804
kurashi,2018年,04月,1,2018/04/21,/kurashi/,2,1,201804
dataset-00000134,2018年,04月,1,2018/04/22,/dataset-00000134,2,1,201804
dataset-00000149,2018年,04月,1,2018/04/22,/dataset-00000149/,2,1,201804
gr_0040?page=2,2018年,04月,1,2018/04/22,/gr_0040?page=2,2,1,201804
2018,2018年,04月,1,2018/04/23,/2018/,2,1,201804
dataset-00000003,2018年,04月,1,2018/04/23,/dataset-00000003,2,1,201804
dataset-00000003,2018年,04月,1,2018/04/23,/dataset-00000003/,2,1,201804
dataset-00000006,2018年,04月,1,2018/04/23,/dataset-00000006,2,1,201804
dataset-00000014,2018年,04月,1,2018/04/23,/dataset-00000014,2,1,201804
dataset-00000014,2018年,04月,1,2018/04/23,/dataset-00000014/,2,1,201804
dataset-00000109,2018年,04月,1,2018/04/23,/dataset-00000109,2,1,201804
dataset-00000131,2018年,04月,1,2018/04/23,/dataset-00000131,2,1,201804
dataset-00000131,2018年,04月,1,2018/04/23,/dataset-00000131/,2,1,201804
gr_0020?page=3,2018年,04月,1,2018/04/23,/gr_0020?page=3,2,1,201804
dataset-00000006,2018年,04月,1,2018/04/24,/dataset-00000006,2,1,201804
dataset-00000098,2018年,04月,1,2018/04/24,/dataset-00000098,2,1,201804
dataset-00000149,2018年,04月,1,2018/04/24,/dataset-00000149,2,1,201804
gr_0040?page=2,2018年,04月,1,2018/04/24,/gr_0040?page=2,2,1,201804
gr_0040?page=3,2018年,04月,1,2018/04/24,/gr_0040?page=3,2,1,201804
gr_0060,2018年,04月,1,2018/04/24,/gr_0060,2,1,201804
groups,2018年,04月,1,2018/04/24,/groups/,2,1,201804
dataset-00000065,2018年,04月,1,2018/04/25,/dataset-00000065,2,1,201804
dataset-00000065,2018年,04月,1,2018/04/25,/dataset-00000065/,2,1,201804
dataset-00000132,2018年,04月,1,2018/04/25,/dataset-00000132,2,1,201804
gr_0020?page=2,2018年,04月,1,2018/04/25,/gr_0020?page=2,2,1,201804
gr_0040?page=2,2018年,04月,1,2018/04/25,/gr_0040?page=2,2,1,201804
gr_0040?page=3,2018年,04月,1,2018/04/25,/gr_0040?page=3,2,1,201804
dataset-00000148,2018年,04月,1,2018/04/26,/dataset-00000148,2,1,201804
dataset-00000080,2018年,04月,1,2018/04/27,/dataset-00000080,2,1,201804
dataset-00000080,2018年,04月,1,2018/04/27,/dataset-00000080/,2,1,201804
ea98c354-262b-4cff-a061-477b74f43bcc?tags=情報啓発,2018年,04月,1,2018/04/27,/ea98c354-262b-4cff-a061-477b74f43bcc?tags=情報啓発,2,1,201804
dataset-00000007,2018年,04月,1,2018/04/29,/dataset-00000007,2,1,201804
dataset-00000135,2018年,04月,1,2018/04/02,/dataset-00000135,3,1,201804
edit,2018年,04月,1,2018/04/02,/edit/,3,1,201804
dataset-00000004,2018年,04月,1,2018/04/03,/dataset-00000004,3,1,201804
dataset-00000013,2018年,04月,1,2018/04/04,/dataset-00000013,3,1,201804
dataset-00000131,2018年,04月,1,2018/04/04,/dataset-00000131,3,1,201804
gr_0020?page=2,2018年,04月,1,2018/04/04,/gr_0020?page=2,3,1,201804
gr_0050,2018年,04月,1,2018/04/04,/gr_0050,3,1,201804
dataset-00000002,2018年,04月,1,2018/04/06,/dataset-00000002,3,1,201804
gr_0030,2018年,04月,1,2018/04/07,/gr_0030,3,1,201804
gr_0050,2018年,04月,1,2018/04/09,/gr_0050,3,1,201804
dataset-00000046,2018年,04月,1,2018/04/10,/dataset-00000046,3,1,201804
dataset-00000101,2018年,04月,1,2018/04/10,/dataset-00000101,3,1,201804
dataset-00000004,2018年,04月,1,2018/04/11,/dataset-00000004,3,1,201804
c2ed703e-ebd0-447e-9b14-cd6aac1ecf8b?groups=gr_0010,2018年,04月,1,2018/04/12,/c2ed703e-ebd0-447e-9b14-cd6aac1ecf8b?groups=gr_0010,3,1,201804
dataset-00000002,2018年,04月,1,2018/04/13,/dataset-00000002,3,1,201804
org_0020,2018年,04月,1,2018/04/13,/org_0020,3,1,201804
dataset-00000004,2018年,04月,1,2018/04/15,/dataset-00000004,3,1,201804
edit,2018年,04月,1,2018/04/16,/edit/,3,1,201804
ea98c354-262b-4cff-a061-477b74f43bcc?organization=org_0090,2018年,04月,1,2018/04/17,/ea98c354-262b-4cff-a061-477b74f43bcc?organization=org_0090,3,1,201804
dataset-00000066,2018年,04月,1,2018/04/20,/dataset-00000066,3,1,201804
dataset-00000066,2018年,04月,1,2018/04/20,/dataset-00000066/,3,1,201804
gr_0040?page=3,2018年,04月,1,2018/04/22,/gr_0040?page=3,3,1,201804
dataset-00000112,2018年,04月,1,2018/04/23,/dataset-00000112,3,1,201804
dataset-00000136,2018年,04月,1,2018/04/23,/dataset-00000136,3,1,201804
dataset-00000002,2018年,04月,1,2018/04/26,/dataset-00000002,3,1,201804
gr_0020,2018年,04月,1,2018/04/30,/gr_0020,3,1,201804
dataset-00000140,2018年,04月,1,2018/04/02,/dataset-00000140,4,1,201804
resources,2018年,04月,1,2018/04/02,/resources/,4,1,201804
gr_0080,2018年,04月,1,2018/04/03,/gr_0080,4,1,201804
dataset-00000011,2018年,04月,1,2018/04/04,/dataset-00000011,4,1,201804
dataset-00000136,2018年,04月,1,2018/04/07,/dataset-00000136,4,1,201804
b18a8508-9e22-4355-9d36-d8c4d94b7df9?res_format=XLS,2018年,04月,1,2018/04/10,/b18a8508-9e22-4355-9d36-d8c4d94b7df9?res_format=XLS,4,1,201804
gr_0040,2018年,04月,1,2018/04/22,/gr_0040,4,1,201804
gr_0060,2018年,04月,1,2018/04/22,/gr_0060,4,1,201804
dataset-00000110,2018年,04月,1,2018/04/24,/dataset-00000110,4,1,201804
hygiene,2018年,04月,1,2018/04/25,/hygiene,4,1,201804
dataset-00000014,2018年,04月,1,2018/04/04,/dataset-00000014,5,1,201804
dataset-00000012,2018年,04月,1,2018/04/12,/dataset-00000012,5,1,201804
dataset-00000022,2018年,04月,1,2018/04/17,/dataset-00000022,5,1,201804
dataset-00000141,2018年,04月,1,2018/04/07,/dataset-00000141,6,1,201804
gr_0020,2018年,04月,1,2018/04/14,/gr_0020,9,1,201804
?utf8=✓&s[keyword]=&s[category_id]=&s[area_id]=&s[tag]=&s[license]=&sort=released&search=検索,2018年,04月,1,2018/04/17,/?utf8=✓&s[keyword]=&s[category_id]=&s[area_id]=&s[tag]=&s[license]=&sort=released&search=検索,20,1,201804
dataset-00000005,2018年,04月,1,2018/04/01,/dataset-00000005/,2,2,201804
dataset-00000007,2018年,04月,1,2018/04/01,/dataset-00000007/,2,2,201804
dataset-00000134,2018年,04月,1,2018/04/01,/dataset-00000134/,2,2,201804
dataset-00000004,2018年,04月,1,2018/04/02,/dataset-00000004/,2,2,201804
dataset-00000148,2018年,04月,1,2018/04/02,/dataset-00000148/,2,2,201804
gr_0030,2018年,04月,1,2018/04/02,/gr_0030,2,2,201804
gr_0050,2018年,04月,1,2018/04/02,/gr_0050,2,2,201804
gr_0070,2018年,04月,1,2018/04/02,/gr_0070,2,2,201804
dataset-00000007,2018年,04月,1,2018/04/03,/dataset-00000007/,2,2,201804
dataset-00000012,2018年,04月,1,2018/04/03,/dataset-00000012/,2,2,201804
dataset-00000105,2018年,04月,1,2018/04/03,/dataset-00000105,2,2,201804
dataset-00000148,2018年,04月,1,2018/04/03,/dataset-00000148/,2,2,201804
dataset-00000007,2018年,04月,1,2018/04/04,/dataset-00000007/,2,2,201804
dataset-00000016,2018年,04月,1,2018/04/04,/dataset-00000016/,2,2,201804
dataset-00000149,2018年,04月,1,2018/04/04,/dataset-00000149,2,2,201804
gr_0020,2018年,04月,1,2018/04/04,/gr_0020,2,2,201804
gr_0030,2018年,04月,1,2018/04/04,/gr_0030,2,2,201804
gr_0040,2018年,04月,1,2018/04/04,/gr_0040,2,2,201804
gr_0080,2018年,04月,1,2018/04/04,/gr_0080,2,2,201804
dataset-00000057,2018年,04月,1,2018/04/06,/dataset-00000057/,2,2,201804
dataset-00000141,2018年,04月,1,2018/04/06,/dataset-00000141/,2,2,201804
dataset-00000149,2018年,04月,1,2018/04/06,/dataset-00000149,2,2,201804
dataset-00000136,2018年,04月,1,2018/04/07,/dataset-00000136/,2,2,201804
28,2018年,04月,1,2018/04/08,/28/,2,2,201804
dataset-00000019,2018年,04月,1,2018/04/08,/dataset-00000019,2,2,201804
dataset-00000019,2018年,04月,1,2018/04/08,/dataset-00000019/,2,2,201804
gr_0020,2018年,04月,1,2018/04/08,/gr_0020,2,2,201804
dataset-00000008,2018年,04月,1,2018/04/09,/dataset-00000008/,2,2,201804
dataset-00000012,2018年,04月,1,2018/04/09,/dataset-00000012/,2,2,201804
dataset-00000148,2018年,04月,1,2018/04/09,/dataset-00000148/,2,2,201804
dataset-00000149,2018年,04月,1,2018/04/09,/dataset-00000149,2,2,201804
dataset-00000149,2018年,04月,1,2018/04/09,/dataset-00000149/,2,2,201804
dataset-00000004,2018年,04月,1,2018/04/10,/dataset-00000004/,2,2,201804
dataset-00000016,2018年,04月,1,2018/04/10,/dataset-00000016/,2,2,201804
dataset-00000021,2018年,04月,1,2018/04/10,/dataset-00000021/,2,2,201804
dataset-00000022,2018年,04月,1,2018/04/10,/dataset-00000022/,2,2,201804
dataset-00000032,2018年,04月,1,2018/04/10,/dataset-00000032/,2,2,201804
dataset-00000048,2018年,04月,1,2018/04/10,/dataset-00000048/,2,2,201804
dataset-00000057,2018年,04月,1,2018/04/10,/dataset-00000057/,2,2,201804
dataset-00000080,2018年,04月,1,2018/04/10,/dataset-00000080,2,2,201804
groups,2018年,04月,1,2018/04/10,/groups/,2,2,201804
28,2018年,04月,1,2018/04/11,/28,2,2,201804
dataset-00000002,2018年,04月,1,2018/04/11,/dataset-00000002,2,2,201804
dataset-00000004,2018年,04月,1,2018/04/11,/dataset-00000004/,2,2,201804
dataset-00000017,2018年,04月,1,2018/04/11,/dataset-00000017,2,2,201804
dataset-00000018,2018年,04月,1,2018/04/11,/dataset-00000018/,2,2,201804
dataset-00000046,2018年,04月,1,2018/04/11,/dataset-00000046,2,2,201804
dataset-00000046,2018年,04月,1,2018/04/11,/dataset-00000046/,2,2,201804
dataset-00000054,2018年,04月,1,2018/04/11,/dataset-00000054/,2,2,201804
dataset-00000148,2018年,04月,1,2018/04/11,/dataset-00000148/,2,2,201804
gr_0070,2018年,04月,1,2018/04/11,/gr_0070,2,2,201804
dataset-00000004,2018年,04月,1,2018/04/12,/dataset-00000004/,2,2,201804
dataset-00000005,2018年,04月,1,2018/04/12,/dataset-00000005,2,2,201804
dataset-00000006,2018年,04月,1,2018/04/12,/dataset-00000006,2,2,201804
dataset-00000131,2018年,04月,1,2018/04/12,/dataset-00000131,2,2,201804
dataset-00000134,2018年,04月,1,2018/04/12,/dataset-00000134/,2,2,201804
dataset-00000141,2018年,04月,1,2018/04/12,/dataset-00000141/,2,2,201804
gr_0040,2018年,04月,1,2018/04/12,/gr_0040,2,2,201804
dataset-00000005,2018年,04月,1,2018/04/13,/dataset-00000005/,2,2,201804
dataset-00000112,2018年,04月,1,2018/04/13,/dataset-00000112,2,2,201804
dataset-00000141,2018年,04月,1,2018/04/13,/dataset-00000141,2,2,201804
dataset-00000141,2018年,04月,1,2018/04/13,/dataset-00000141/,2,2,201804
dataset-00000149,2018年,04月,1,2018/04/13,/dataset-00000149/,2,2,201804
gr_0010,2018年,04月,1,2018/04/13,/gr_0010,2,2,201804
gr_0030,2018年,04月,1,2018/04/13,/gr_0030,2,2,201804
org_0150,2018年,04月,1,2018/04/13,/org_0150,2,2,201804
gr_0010,2018年,04月,1,2018/04/14,/gr_0010,2,2,201804
dataset-00000019,2018年,04月,1,2018/04/15,/dataset-00000019/,2,2,201804
dataset-00000141,2018年,04月,1,2018/04/15,/dataset-00000141,2,2,201804
activity,2018年,04月,1,2018/04/16,/activity/,2,2,201804
dataset-00000007,2018年,04月,1,2018/04/16,/dataset-00000007/,2,2,201804
dataset-00000112,2018年,04月,1,2018/04/16,/dataset-00000112,2,2,201804
gr_0060,2018年,04月,1,2018/04/16,/gr_0060,2,2,201804
gr_0070,2018年,04月,1,2018/04/16,/gr_0070,2,2,201804
gr_0080,2018年,04月,1,2018/04/16,/gr_0080,2,2,201804
28,2018年,04月,1,2018/04/17,/28/,2,2,201804
dataset-00000007,2018年,04月,1,2018/04/17,/dataset-00000007,2,2,201804
dataset-00000007,2018年,04月,1,2018/04/17,/dataset-00000007/,2,2,201804
dataset-00000045,2018年,04月,1,2018/04/17,/dataset-00000045/,2,2,201804
dataset-00000105,2018年,04月,1,2018/04/17,/dataset-00000105,2,2,201804
dataset-00000107,2018年,04月,1,2018/04/17,/dataset-00000107/,2,2,201804
dataset-00000109,2018年,04月,1,2018/04/17,/dataset-00000109/,2,2,201804
dataset-00000141,2018年,04月,1,2018/04/17,/dataset-00000141,2,2,201804
gr_0040?page=3,2018年,04月,1,2018/04/17,/gr_0040?page=3,2,2,201804
dataset-00000149,2018年,04月,1,2018/04/18,/dataset-00000149/,2,2,201804
gr_0010,2018年,04月,1,2018/04/18,/gr_0010,2,2,201804
gr_0030,2018年,04月,1,2018/04/18,/gr_0030,2,2,201804
gr_0040,2018年,04月,1,2018/04/18,/gr_0040,2,2,201804
gr_0050,2018年,04月,1,2018/04/18,/gr_0050,2,2,201804
gr_0070,2018年,04月,1,2018/04/18,/gr_0070,2,2,201804
28,2018年,04月,1,2018/04/19,/28/,2,2,201804
dataset-00000005,2018年,04月,1,2018/04/19,/dataset-00000005/,2,2,201804
dataset-00000149,2018年,04月,1,2018/04/19,/dataset-00000149,2,2,201804
dataset-00000004,2018年,04月,1,2018/04/20,/dataset-00000004/,2,2,201804
